32.58658	15.560135
32.564584	15.573735
32.609585	15.586335
32.510847	15.713133
32.552402	15.675357
32.564298	15.582745
32.564067	15.573673
32.634585	15.615576
32.563988	15.626417
32.564409	15.626419
32.537772	15.555052
32.523293	15.63979
32.539873	15.604525
32.496399	15.657885
37.207055	19.64431
33.971357	17.634706
32.484677	15.487987
32.568626	15.576928
32.539548	15.665399
32.564298	15.585924
32.565542	15.575509
32.563303	15.562852
32.535806	15.586474
33.504732	14.410427
32.549512	15.580374
32.516825	15.727749
32.562423	15.502638
32.533047	15.654562
