88.804824	22.965954
88.365696	22.544577
77.185058	28.568742
70.058675	22.47909
73.003162	19.115105
72.82966	19.059409
77.302087	28.548542
76.202276	11.253206
77.089616	28.732984
78.7873	10.069582
77.047041	28.600978
73.785187	18.585262
75.79244	26.827963
72.155129	21.727124
82.777024	24.208408
72.886322	19.06395
77.598934	13.083959
82.53875	27.533093
77.610786	12.905277
74.805841	34.162981
80.247326	13.042912
76.297613	9.955712
76.828288	30.718092
69.625322	21.63999
77.61634	12.936793
76.838682	30.66146
72.866532	19.023749
77.703371	12.932042
81.42807	23.275515
72.86411	19.250481
77.120899	28.675828
80.264225	13.099372
77.051131	28.637273
77.109571	13.332174
76.758594	30.724035
77.167558	28.653247
75.798106	26.944591
72.563985	23.037646
78.396731	17.500789
72.866532	19.023749
73.071302	19.161498
91.722943	26.169178
73.151777	22.295648
77.544558	12.880937
79.302962	9.28623
78.657966	10.791248
76.297613	9.955712
72.866532	19.023749
80.210184	12.973574
77.544558	12.880937
72.966227	19.265137
72.828901	19.13938
73.131595	19.256253
78.958917	29.21172
85.164015	25.591279
72.938503	19.183446
77.11182	28.70532
88.379408	22.641226
77.136939	28.701326
77.642029	12.968509
77.356548	28.606655
88.364386	22.583711
91.722943	26.169178
73.151777	22.295648
77.594563	12.971599
73.17558	22.317059
74.89391	32.692182
77.327866	28.633919
72.848879	19.138258
77.674327	13.021286
76.257295	9.945208
77.546985	13.012435
72.835434	19.189774
77.240976	28.56358
77.129564	28.669626
72.827595	19.140581
85.800866	20.250374
72.835433	19.18977
77.610667	12.905319
77.149716	28.706499
80.247326	13.04291
71.620628	22.735396
77.645311	13.007949
77.546402	12.88086
86.272593	22.77385
79.927348	23.15602
72.9127	19.123832
73.908438	18.579485
81.004218	26.848475
77.048541	28.619767
77.686492	12.929584
76.860634	11.421405
79.704323	13.755144
76.3231	26.559755
88.343275	22.533205
77.566997	13.149409
77.046023	28.403562
85.289533	23.378634
77.334191	28.605732
76.8806	30.73
77.334191	28.605732
86.973627	25.232591
77.224367	28.652559
88.356967	22.553768
88.357578	22.554608
86.153764	22.80834
78.231173	23.002503
77.625476	13.025983
75.779478	11.998529
88.359933	22.590285
77.036704	28.512663
77.034091	28.997596
80.1939	12.62636
88.595529	27.314019
73.715897	24.566275
77.017838	28.46385
77.027035	28.504134
73.795705	18.551354
80.27628	13.05949
77.059301	28.621842
80.157828	21.113315
72.945476	22.557849
80.183132	13.09906
88.376276	22.764992
77.178571	28.698841
88.392308	22.696573
75.98781	30.967839
88.36261	22.503932
77.163735	28.556684
79.735681	11.64171
77.503202	13.064052
74.374088	34.213749
