45.034616	12.773872
44.730215	13.692655
45.034627	12.773892
42.949415	14.783306
44.980966	12.884662
44.232386	15.30503
42.957402	14.799746
44.99077	12.864634
48.74711	15.931169
42.950877	14.805292
45.034558	12.773839
43.320833	14.521861
44.229592	15.313181
45.034558	12.773839
45.307104	13.210082
44.180127	15.355523
50.503544	15.043808
43.087646	16.575478
43.969784	13.586572
45.034559	12.773839
44.021131	13.583168
