74.347688	31.457379
72.988466	33.669416
67.124291	24.90261
73.073023	33.651175
72.994639	33.674743
67.071253	24.906391
67.124324	24.902629
74.423537	31.240955
74.262341	31.500706
67.046641	24.956969
74.424339	31.527124
73.084773	33.644064
73.460004	33.955542
71.436477	30.209072
71.899008	34.494793
67.002572	24.860089
73.276029	33.459313
67.192937	24.907964
73.969976	31.723548
74.304136	31.479831
71.41657	33.960501
72.912989	31.751379
70.902709	31.859027
74.461141	31.581882
74.186173	32.165771
74.281575	31.470054
74.289405	31.510962
74.276152	35.919723
66.998326	24.87547
73.757348	33.144994
73.067657	31.444754
67.046429	24.933141
72.971582	33.628889
71.743738	34.135812
74.181851	32.127124
68.852963	27.695577
67.057554	24.915906
73.071356	33.604556
67.151353	24.888765
73.08753	33.645496
74.541783	32.497802
68.344996	25.407706
73.014603	33.685631
67.001101	24.843796
67.065976	24.991914
67.068046	24.944936
67.067471	24.948076
67.057733	24.973284
73.232364	34.184749
73.104451	33.532267
70.902717	31.859036
72.636139	32.676628
70.401215	28.480112
71.585652	34.036913
74.109178	32.569367
73.021816	33.57674
74.083607	32.601506
73.986038	31.723335
70.321608	28.425464
73.129381	33.598257
72.636154	32.676645
73.460044	34.356331
74.413067	31.496858
72.57988	32.67433
67.079613	24.938151
74.282778	31.537693
69.3597	30.4419
67.08009	24.942987
67.068145	24.934923
73.060018	33.595872
74.344459	31.558628
71.425815	34.000225
68.283247	27.805413
67.031952	24.832269
67.103985	24.913145
67.069336	24.827655
73.086312	31.455948
67.058477	24.984372
67.058477	24.984372
71.425822	34.000484
74.307946	31.508644
74.334712	31.529776
67.066565	24.934146
67.046638	24.934026
67.082212	24.999627
73.067657	31.444754
74.181849	32.127124
67.018394	30.192878
67.045557	24.897595
72.072982	34.35792
72.6862	32.03946
68.284252	27.801968
70.638763	30.064726
73.312826	32.405569
74.509259	32.414254
73.124173	31.373605
67.103995	24.913197
72.354232	30.44201
74.293796	31.463692
67.103981	24.913163
67.157139	24.947513
67.157096	24.947508
72.97162	33.069434
71.694008	29.401492
74.22295	31.969736
67.183518	24.87556
67.120661	24.92442
67.19647	24.903331
74.528007	32.498497
74.437698	31.458037
74.327128	31.475081
73.087673	33.645371
73.071802	31.445414
74.364963	31.488932
67.055395	24.930933
73.45161	33.924308
67.050877	24.93349
71.444907	33.986249
67.016177	24.902676
67.923281	24.748575
74.35857	31.548957
67.202728	24.88854
74.165654	32.240479
67.008917	30.185257
67.131023	25.02699
73.830818	31.01244
73.046066	33.584069
72.579816	32.674289
74.069604	32.570852
67.10019	24.945094
72.636141	32.676631
67.051729	24.86508
67.051895	24.864998
74.339843	31.587909
73.983707	31.721879
73.005868	33.600057
67.03783	24.906461
73.830818	31.01244
67.098842	24.925544
67.024032	24.926892
73.129381	33.598256
67.080523	24.86314
73.087675	33.645374
74.268557	31.466087
74.325382	31.505189
73.121985	30.673212
73.080843	33.659723
67.151353	24.888765
74.271659	31.467722
73.087683	33.645378
61.750218	25.051577
61.750218	25.051577
67.069376	24.903919
67.07958	24.92657
74.285771	31.508971
74.27385	31.503873
74.210925	32.1346
70.347172	28.348494
74.372549	31.50722
68.420756	27.202599
71.531592	32.572158
72.988483	33.669395
73.259561	29.989987
72.988437	33.669381
73.460044	34.35633
67.117965	24.824406
68.36425	25.391845
74.273783	31.503824
73.221187	34.148476
73.259398	29.989875
74.289796	31.509793
73.791936	33.972551
74.137626	32.405069
70.639191	30.047089
72.362926	34.778792
67.067791	24.925364
71.416559	33.960503
67.057733	24.973285
74.066116	32.59108
67.231117	24.836151
67.102348	24.95373
67.056915	24.988304
67.036092	24.928782
73.141917	33.674128
73.471749	34.372248
67.062533	24.958126
67.065976	24.991914
73.029717	33.679847
67.055203	24.97248
67.067693	24.937305
69.3597	30.4419
67.055203	24.972479
73.460046	34.356331
67.067431	24.948085
74.281419	31.470148
68.40535	26.23674
67.068579	24.965802
73.75323	32.899962
73.241008	34.172225
71.425465	33.951218
67.183591	24.905285
72.988473	33.669411
67.183557	24.905294
72.973767	33.617617
67.125093	24.906775
67.032702	24.933086
68.332679	25.380634
67.183475	24.905254
73.104133	33.496679
67.183487	24.905242
73.032108	33.58362
71.469917	33.995218
73.958743	31.722564
72.973855	33.986291
67.231116	24.836151
74.347688	31.457379
73.087646	33.645354
67.139998	24.876846
74.537516	32.478118
67.037688	24.834983
74.167082	32.239029
71.469295	30.216772
68.367304	25.406794
67.123839	24.968166
74.289843	31.509794
73.105057	31.390167
73.714223	32.921188
73.272249	31.497777
73.072737	33.604572
74.184488	32.149813
74.187915	31.373796
70.657971	28.646927
